1117	-0.001455691
1118	-1.023736
1119	-1.012076
1120	-0.2390677
1121	-0.02326329
1122	-0.006199619
1123	-0.002492895
1124	-0.001468585
1125	-0.001374844
1126	-0.1706059
1127	-0.05818428
1128	-0.007938784
1129	-0.00216837
1130	-0.001461731
1131	-0.001366098
1132	-0.001353156
1133	-0.001351404
1134	-0.001351167
1135	-0.001351135
1136	-0.00135113
1137	-0.00135113
1138	-0.00135113
1139	-0.00135113
1140	-0.00135113
1141	-0.00135113
1142	-0.00135113
1143	-0.00135113
1144	-0.00135113
1145	-0.00135113
1146	-0.00135113
1147	-0.00135113
1148	-0.00135113
1149	-0.00135113
1150	-0.00135113
1151	-0.00135113
1152	-0.00135113
1153	-0.00135113
1154	-0.00135113
1155	-0.00135113
1156	-0.00135113
1157	-0.00135113
1158	-0.00135113
1159	-0.00135113
1160	-0.00135113
1161	-0.00135113
1162	-0.00135113
1163	-0.00135113
1164	-0.00135113
1165	-0.00135113
1166	-0.00135113
1167	-0.2505678
1168	-2.388198
1169	-0.881577
1170	-0.1176049
1171	-0.01724983
1172	-0.004986987
1173	-0.002203451
1174	-0.001435572
1175	-0.001368178
1176	-0.6243232
1177	-5.967602
1178	-2.201077
1179	-0.2911656
1180	-0.04029699
1181	-0.009639874
1182	-0.0034187
1183	-0.001650601
1184	-0.001393751
1185	-0.001359735
1186	-0.001352651
1187	-0.00135113
1188	-0.00135113
1189	-0.1882758
1190	-1.791631
1191	-0.6616602
1192	-0.08867796
1193	-0.01340847
1194	-0.1161577
1195	-0.2052447
1196	-0.02854484
1197	-0.004918297
1198	-0.001834745
1199	-0.001416687
1200	-0.00135994
1201	-0.001352322
1202	-0.001351291
1203	-0.001351152
1204	-0.001351132
1205	-0.2044465
1206	-0.06954469
1207	-0.009252406
1208	-0.002331818
1209	-0.001483852
1210	-0.06362786
1211	-0.07775518
1212	-0.006939972
1213	-1.089266
1214	-0.6113721
1215	-0.1370233
1216	-0.01334729
1217	-0.004198907
1218	-0.001829121
1219	-0.00141412
1220	-0.001363847
1221	-0.001353697
1222	-0.204447
1223	-0.06954469
1224	-0.009252406
1225	-0.002331818
1226	-0.001483852
1227	-0.001369092
1228	-0.2464977
1229	-0.4963171
1230	-0.163976
1231	-1.734952
1232	-3.465827
1233	-1.13689
1234	-0.1294288
1235	-0.01992317
1236	-0.005526819
1237	-0.002334995
1238	-0.001450266
1239	-0.001371129
1240	-0.3770115
1241	-0.0602931
1242	-0.006583173
1243	-0.00205921
1244	-0.001446958
1245	-0.001364099
1246	-0.001352885
1247	-0.001351367
1248	-0.001351162
1249	-0.001351134
1250	-0.00135113
1251	-0.00135113
1252	-0.00135113
1253	-0.00135113
1254	-0.00135113
1255	-0.00135113
1256	-0.00135113
1257	-1.24724
1258	-11.93327
1259	-4.400243
1260	-0.5804337
1261	-0.07870916
1262	-0.01739494
1263	-0.005015808
1264	-0.002208461
1265	-0.001436373
1266	-0.00136834
1267	-0.001354172
1268	-0.00135113
1269	-2.175435
1270	-1.220686
1271	-0.2721384
1272	-0.02480671
1273	-0.006512694
1274	-0.002584774
1275	-0.001477102
1276	-0.001376563
1277	-0.001356265
1278	-4.077355
1279	-2.287136
1280	-0.50861
1281	-0.04486324
1282	-0.01056197
1283	-0.003603933
1284	-0.001678302
1285	-0.001398817
1286	-1.636942
1287	-1.61817
1288	-0.3813612
1289	-0.0360866
1290	-0.008788781
1291	-0.003216357
1292	-0.001625088
1293	-0.001389072
1294	-0.00135879
1295	-0.001352677
1296	-0.06369195
1297	-0.5984965
1298	-0.2218269
1299	-0.0308243
1300	-0.005725996
1301	-0.002371633
1302	-0.001455691
1303	-0.00137224
1304	-0.001355392
1305	-0.00135199
1306	-0.001351282
1307	-0.00135113
1308	-0.00135113
1309	-0.00135113
1310	-0.00135113
1311	-0.00135113
1312	-0.00135113
1313	-0.00135113
1314	-0.00135113
1315	-0.00135113
1316	-0.00135113
1317	-0.00135113
1318	-0.00135113
1319	-0.00135113
1320	-0.00135113
1321	-0.00135113
1322	-0.5452183
1323	-0.306585
1324	-0.06944813
1325	-0.007615215
1326	-0.5466951
1327	-0.306741
1328	-0.06947962
1329	-0.007621573
1330	-0.002829191
1331	-0.001507375
1332	-0.001382623
1333	-0.001357488
1334	-0.001352414
1335	-0.001351389
1336	-0.00135113
1337	-0.00135113
1338	-0.00135113
1339	-0.00135113
1340	-0.00135113
1341	-0.00135113
1342	-0.00135113
1343	-0.00135113
1344	-0.1132975
1345	-0.2047648
1346	-0.02848151
1347	-0.00490551
1348	-1.089105
1349	-0.6113503
1350	-0.1370203
1351	-0.1691256
1352	-1.496195
1353	-0.5521798
1354	-0.07427745
1355	-0.01150049
1356	-0.003826064
1357	-0.0017066
1358	-0.001403906
1359	-0.001361785
1360	-0.001353281
1361	-0.00135151
1362	-0.00135113
1363	-0.00135113
1364	-0.4104974
1365	-0.4059746
1366	-0.0967729
1367	-0.01043996
1368	-0.003578155
1369	-0.001674447
1370	-0.001398112
1371	-0.08532307
1372	-0.1539197
1373	-0.02170407
1374	-0.004016947
1375	-0.001711905
1376	-0.001399955
1377	-0.001357738
1378	-0.001352024
1379	-0.001351251
1380	-0.0853136
1381	-0.1539177
1382	-0.02170368
1383	-0.004016915
1384	-0.001711905
1385	-0.001399955
1386	-0.001357738
1387	-0.2464961
1388	-0.4963169
1389	-0.1639759
1390	-0.02011164
1391	-0.004459614
1392	-0.00187045
1393	-0.001421219
1394	-0.001365281
1395	-0.001353987
1396	-0.001351707
1397	-0.00135121
1398	-0.00135113
1399	-0.00135113
1400	-0.00135113
1401	-0.00135113
1402	-0.00135113
1403	-0.06906512
1404	-0.02409927
1405	-0.003997604
1406	-0.001678026
1407	-0.00139537
1408	-0.4914505
1409	-0.9907178
1410	-0.3260418
1411	-0.03831948
1412	-0.0070345
1413	-0.002716567
1414	-0.001491308
1415	-0.001379431
1416	-0.4105031
1417	-0.4059758
1418	-0.09677306
1419	-0.01043996
1420	-0.2487223
1421	-0.4966401
1422	-0.1640229
1423	-0.02012112
1424	-0.00446153
1425	-0.001870837
1426	-0.001421251
1427	-0.001365281
1428	-0.001353987
1429	-0.1258629
1430	-0.1541438
1431	-0.01252815
1432	-0.002634304
1433	-0.001524789
1434	-0.001374632
1435	-0.001354311
1436	-0.00135156
1437	-0.001351188
1438	-0.001351138
1439	-0.001351131
1440	-0.00135113
1441	-0.4104974
1442	-0.4059746
1443	-0.0967729
1444	-0.01043996
1445	-0.05955666
1446	-0.103394
1447	-0.01497284
1448	-0.003137806
1449	-0.001593562
1450	-0.001384067
1451	-0.001355567
1452	-4.349058
1453	-2.439487
1454	-0.542392
1455	-0.04772868
1456	-0.01114066
1457	-0.00375366
1458	-0.001695692
1459	-0.7364448
1460	-1.485127
1461	-0.4881095
1462	-0.05652723
1463	-0.009609323
1464	-0.003412719
1465	-0.001649702
1466	-0.001393582
1467	-0.001359701
1468	-0.00135286
1469	-0.001351371
1470	-0.00135113
1471	-0.01000495
1472	-0.1358718
1473	-0.025969
1474	-0.004281221
1475	-0.001747675
1476	-0.001404796
1477	-0.2461468
1478	-0.0924991
1479	-0.04253644
1480	-0.1936366
1481	-0.02905045
1482	-0.005099826
1483	-0.001858461
1484	-0.00141979
1485	-0.001360422
1486	-0.001352387
1487	-0.001351299
1488	-0.001351153
1489	-0.001351133
1490	-0.02934568
1491	-0.05222362
1492	-0.00814803
1493	-0.002239725
1494	-0.001471388
1495	-0.001367405
1496	-0.001353333
1497	-0.001351428
1498	-0.00135117
1499	-0.001351135
1500	-0.00135113
1501	-0.00135113
1502	-0.00135113
1503	-0.00135113
1504	-0.00135113
1505	-0.00135113
1506	-0.00135113
1507	-0.00135113
1508	-0.05732963
1509	-0.1030707
1510	-0.01492586
1511	-0.8210862
1512	-0.8102797
1513	-0.1916682
1514	-0.01899323
1515	-0.4144835
1516	-0.4069234
1517	-0.09686688
1518	-0.01045893
1519	-0.003581985
1520	-0.00167522
1521	-0.5452654
1522	-0.3065945
1523	-0.06945004
1524	-0.007615601
1525	-0.00282794
1526	-0.001507116
1527	-0.001382623
1528	-0.001357488
1529	-0.001352414
1530	-0.001351389
1531	-0.00135113
1532	-0.00135113
1533	-0.00135113
1534	-0.00135113
1535	-0.00135113
1536	-0.00135113
1537	-0.00135113
1538	-0.00135113
1539	-0.00135113
1540	-0.00135113
1541	-0.00135113
1542	-0.00135113
1543	-0.00135113
1544	-0.00135113
1545	-0.00135113
1546	-0.09577554
1547	-0.4538056
1548	-0.0379089
1549	-0.004939116
1550	-0.001835851
1551	-0.00141673
1552	-0.001360008
1553	-0.001352331
1554	-0.001351292
1555	-0.001351152
1556	-0.001351133
1557	-0.00135113
1558	-0.00135113
1559	-0.00135113
1560	-0.00135113
1561	-0.00135113
1562	-0.00135113
1563	-0.00135113
1564	-0.00135113
1565	-0.00135113
1566	-0.00135113
1567	-0.00135113
1568	-0.00135113
1569	-0.00135113
1570	-0.00135113
1571	-0.00135113
1572	-0.00135113
1573	-0.00135113
1574	-0.00135113
1575	-0.00135113
1576	-0.00135113
1577	-0.00135113
1578	-0.00135113
1579	-0.00135113
1580	-0.00135113
1581	-0.00135113
1582	-0.00135113
1583	-0.00135113
1584	-0.00135113
1585	-0.00135113
1586	-0.6139192
1587	-1.237917
1588	-0.4070744
1589	-0.04742327
1590	-0.008321831
1591	-0.003090759
1592	-0.001611048
1593	-0.001386507
1594	-0.001358272
1595	-0.1571313
1596	-1.493348
1597	-0.5517018
1598	-0.07421447
1599	-0.01148777
1600	-2.048216
1601	-2.022588
1602	-0.4762765
1603	-0.04464593
1604	-0.01051674
1605	-0.003594728
1606	-0.00167687
1607	-0.01005238
1608	-0.1358814
1609	-0.02597094
1610	-0.004281383
1611	-0.001747675
1612	-0.545272
1613	-0.3065922
1614	-0.06944911
1615	-0.007615348
1616	-0.002827925
1617	-0.001507118
1618	-0.001382623
1619	-0.001357488
1620	-0.1259851
1621	-1.195064
1622	-0.4417436
1623	-0.05975116
1624	-0.009567261
1625	-0.003404308
1626	-0.001648444
1627	-0.001393351
1628	-0.001359654
1629	-0.001352851
1630	-0.2464956
1631	-0.4963167
1632	-0.1639759
1633	-0.02011164
1634	-0.004459614
1635	-0.00187045
1636	-0.001421219
1637	-0.001365281
1638	-0.001353987
1639	-0.001351707
1640	-0.08531366
1641	-2.328001
1642	-1.241038
1643	-0.2748041
1644	-0.02516748
1645	-0.01648946
1646	-0.06618434
1647	-0.01064142
1648	-0.002616819
1649	-0.5453913
1650	-0.3066087
1651	-0.06945121
1652	-0.007615631
1653	-0.002827964
1654	-0.001507124
1655	-0.001382624
1656	-0.001357488
1657	-0.001352414
1658	-0.001351389
1659	-0.00135113
1660	-0.00135113
1661	-0.00135113
1662	-0.00135113
1663	-0.00135113
1664	-0.00135113
1665	-0.00135113
1666	-0.00135113
1667	-0.07259148
1668	-0.2365689
1669	-0.03324467
1670	-0.005550134
1671	-0.001919403
1672	-0.001428037
1673	-0.8193194
1674	-0.8100405
1675	-0.1916358
1676	-0.01898885
1677	-0.005336739
1678	-0.00229977
1679	-0.001445094
1680	-0.001370101
1681	-0.00135496
1682	-0.001351903
1683	-0.001351194
1684	-0.00135113
1685	-0.00135113
1686	-0.00135113
1687	-0.00135113
1688	-0.00135113
1689	-0.00135113
1690	-0.00135113
1691	-0.00135113
1692	-0.1259838
1693	-1.195064
1694	-0.4417436
1695	-1.418727
1696	-0.7718514
1697	-0.1728463
1698	-0.01650815
1699	-0.004819294
1700	-0.002141389
1701	-0.001431584
1702	-0.00136733
1703	-0.001354339
1704	-0.001351778
1705	-0.00135113
1706	-0.00135113
1707	-0.5452183
1708	-0.306585
1709	-0.06944813
1710	-0.007615215
1711	-0.002827907
1712	-0.001507116
1713	-0.001382623
1714	-0.001357488
1715	-0.001352414
1716	-0.001351389
1717	-0.00135113
1718	-0.00135113
1719	-0.00135113
1720	-0.00135113
1721	-0.00135113
1722	-0.00135113
1723	-0.00135113
1724	-0.00135113
1725	-0.00135113
1726	-0.00135113
1727	-0.08531358
1728	-0.1539177
1729	-0.02170368
1730	-0.004016915
1731	-0.001711905
1732	-0.001399955
1733	-0.001357738
1734	-0.001352024
1735	-0.001351251
1736	-0.001351146
1737	-0.001351132
1738	-0.00135113
1739	-0.00135113
1740	-0.00135113
1741	-0.00135113
1742	-0.00135113
1743	-0.00135113
1744	-0.00135113
1745	-0.00135113
1746	-0.00135113
1747	-0.07216997
1748	-0.3406984
1749	-0.02877582
1750	-0.004043709
1751	-0.00171467
1752	-0.00140033
1753	-0.001357788
1754	-0.001352031
1755	-0.001351252
1756	-0.001351146
1757	-0.001351132
1758	-0.00135113
1759	-0.00135113
1760	-0.00135113
1761	-0.00135113
1762	-0.00135113
1763	-0.00135113
1764	-0.00135113
1765	-0.00135113
1766	-0.1119353
1767	-0.05752707
1768	-0.008517095
1769	-0.00226357
1770	-0.001474615
1771	-0.001367842
1772	-0.001353392
1773	-0.001351436
1774	-0.001351171
1775	-0.001351136
1776	-0.2517901
1777	-0.0406454
1778	-0.004839158
1779	-0.001823183
1780	-0.001415015
1781	-0.001359776
1782	-0.0013523
1783	-0.4402575
1784	-0.3807751
1785	-0.05051718
1786	-0.007718192
1787	-0.002212818
1788	-0.5453349
1789	-0.3066007
1790	-0.06945027
1791	-0.007615504
1792	-0.002827947
1793	-0.00150712
1794	-0.001382623
1795	-0.001357488
1796	-0.001352414
1797	-0.001351389
1798	-0.00135113
1799	-0.00135113
1800	-0.00135113
1801	-0.00135113
1802	-0.00135113
1803	-0.00135113
1804	-0.00135113
1805	-0.00135113
1806	-0.00135113
1807	-0.00135113
1808	-0.00135113
1809	-4.077354
1810	-2.287136
1811	-0.50861
1812	-0.4540094
1813	-0.4151855
1814	-0.0990257
1815	-4.099218
1816	-4.044829
1817	-0.9508701
1818	-0.0874283
1819	-0.01915385
1820	-0.005371147
1821	-0.002306062
1822	-0.1260787
1823	-1.195083
1824	-0.4417474
1825	-0.05975148
1826	-0.009567261
1827	-0.003404308
1828	-0.001648444
1829	-0.001393351
1830	-0.7364025
1831	-1.485119
1832	-0.4881077
1833	-0.05652723
1834	-0.009609323
1835	-1.634091
1836	-0.916284
1837	-0.2046173
1838	-0.0190847
1839	-0.005357344
1840	-0.002303481
1841	-0.001445609
1842	-0.001370205
1843	-0.001354981
1844	-0.001351908
1845	-0.00135113
1846	-0.0485644
1847	-0.2275911
1848	-0.01964273
1849	-0.003148302
1850	-0.00159349
1851	-0.00138393
1852	-0.001355569
1853	-0.004406645
1854	-0.2062326
1855	-0.04416992
1856	-0.04216779
1857	-0.1196754
1858	-0.01740254
1859	-0.003463503
1860	-0.001637009
1861	-0.001389819
1862	-0.001356366
1863	-0.001351838
1864	-0.001351225
1865	-0.001351143
1866	-0.001351131
1867	-0.00135113
1868	-0.00135113
1869	-0.00135113
1870	-0.00135113
1871	-0.00135113
1872	-0.00135113
1873	-0.00135113
1874	-0.00135113
1875	-0.00135113
1876	-0.00135113
1877	-0.00135113
1878	-0.00135113
1879	-0.00135113
1880	-0.00135113
1881	-0.00135113
1882	-0.00135113
1883	-0.7309583
1884	-2.108245
1885	-0.7061092
1886	-0.1339061
1887	-0.01365332
1888	-0.004260864
1889	-0.001838952
1890	-0.6316208
1891	-0.4078373
1892	-0.113835
1893	-0.01218934
1894	-0.003505039
1895	-0.001663512
1896	-0.001396111
1897	-0.001360211
1898	-0.001352964
1899	-0.0013515
1900	-0.001351141
1901	-0.00135113
1902	-0.3359918
1903	-1.704952
1904	-0.6032423
1905	-0.07963216
1906	-0.01276994
1907	-0.1263613
1908	-0.04731913
1909	-0.007116363
1910	-0.002135243
1911	-0.00145803
1912	-0.2647154
1913	-0.2290083
1914	-0.03085102
1915	-0.005171402
1916	-0.001868148
1917	-0.0014211
1918	-0.001360599
1919	-0.001352411
1920	-0.001351303
1921	-0.003941766
1922	-0.1301952
1923	-0.01263341
1924	-0.002600771
1925	-0.00152025
1926	-0.001374018
1927	-0.001354227
1928	-0.0926803
1929	-0.3091154
1930	-0.1278794
1931	-0.1367854
1932	-0.03733218
1933	-0.005017189
1934	-0.001732236
1935	-0.001405372
1936	-0.001359009
1937	-0.001352305
1938	-0.001351295
1939	-0.001351145
1940	-0.001351132
1941	-0.00135113
1942	-0.00135113
1943	-0.00135113
1944	-0.00135113
1945	-0.00135113
1946	-0.00135113
1947	-0.00135113
1948	-0.00135113
1949	-0.00135113
1950	-0.00135113
1951	-0.00135113
1952	-0.00135113
1953	-0.03796158
1954	-0.04562337
1955	-0.007140049
1956	-0.002103309
1957	-0.001452926
1958	-0.001364907
1959	-0.001352994
1960	-0.001351382
1961	-0.001351164
1962	-0.001351135
1963	-0.9186203
1964	-0.7327836
1965	-0.1676994
1966	-0.01684822
1967	-0.004905839
1968	-0.2245126
1969	-0.3334796
1970	-0.09657339
1971	-0.01057706
1972	-0.00354313
1973	-0.001669148
1974	-0.03259183
1975	-0.3002222
1976	-0.1118704
1977	-0.01636125
1978	-0.003805405
1979	-0.001703383
1980	-0.00140341
1981	-0.001361685
1982	-0.7159308
1983	-0.8461323
1984	-0.2059123
1985	-0.02142113
1986	-0.005829093
1987	-0.002423533
1988	-0.001458496
1989	-0.001372807
1990	-0.001355506
1991	-0.8899171
1992	-1.367929
1993	-0.3905778
1994	-0.03664068
1995	-0.008645087
1996	-0.003187629
1997	-0.001620758
1998	-0.001388283
1999	-0.001358631
